682.928	0.459
683.928	0.459
684.928	0.459
685.928	0.459
686.928	0.459
687.928	0.459
688.928	0.459
689.928	0.459
690.928	0.459
691.928	0.459
692.928	0.459
693.928	0.459
694.928	0.459
695.928	0.459
696.928	0.459
697.928	0.459
698.928	0.459
699.928	0.459
700.928	0.459
701.928	0.459
702.928	0.459
703.928	0.459
704.928	0.459
705.928	0.459
706.928	0.459
707.928	0.459
708.928	0.459
709.928	0.459
710.928	0.459
711.928	0.459
712.928	0.459
713.928	0.459
714.928	0.459
715.928	0.459
716.928	0.459
717.928	0.459
718.928	0.459
719.928	0.459
720.928	0.459
721.928	0.459
722.928	0.459
723.928	0.459
724.928	0.459
725.928	0.459
726.928	0.459
727.928	0.459
728.928	0.459
729.928	0.459
730.928	0.459
731.928	0.459
732.928	0.459
733.928	0.459
734.928	0.459
735.928	0.459
736.928	0.459
737.928	0.459
738.928	0.459
739.928	0.459
740.928	0.459
741.928	0.459
742.928	0.459
743.928	0.459
744.928	0.459
745.928	0.459
746.928	0.459
747.928	0.459
748.928	0.459
749.928	0.459
750.928	0.459
751.928	0.459
752.928	0.459
753.928	0.459
754.928	0.459
755.928	0.459
756.928	0.459
757.928	0.459
758.928	0.459
759.928	0.459
760.928	0.459
761.928	0.459
762.928	0.459
763.928	0.459
764.928	0.459
765.928	0.459
766.928	0.459
767.928	0.459
768.928	0.459
769.928	0.459
770.928	0.459
771.928	0.459
772.928	0.459
773.928	0.459
774.928	0.459
775.928	0.459
776.928	0.459
777.928	0.459
778.928	0.459
779.928	0.459
780.928	0.459
781.928	0.459
782.928	0.459
783.928	0.459
784.928	0.459
785.928	0.459
786.928	0.459
787.928	0.459
788.928	0.459
789.928	0.459
790.928	0.459
791.928	0.459
792.928	0.459
793.928	0.459
794.928	0.459
795.928	0.459
796.928	0.459
797.928	0.459
798.928	0.459
799.928	0.459
800.928	0.459
801.928	0.459
802.928	0.459
803.928	0.459
804.928	0.459
805.928	0.459
806.928	0.459
807.928	0.459
808.928	0.459
809.928	0.459
810.928	0.459
811.928	0.459
812.928	0.459
813.928	0.459
814.928	0.459
815.928	0.459
816.928	0.459
817.928	0.459
818.928	0.459
819.928	0.459
820.928	0.459
821.928	0.459
822.928	0.459
823.928	0.459
824.928	0.459
825.928	0.459
826.928	0.459
827.928	0.459
828.928	0.459
829.928	0.459
830.928	0.459
831.928	0.459
832.928	0.459
833.928	0.459
834.928	0.459
835.928	0.459
836.928	0.459
837.928	0.459
838.928	0.459
839.928	0.459
840.928	0.459
841.928	0.459
842.928	0.459
843.928	0.459
844.928	0.459
845.928	0.459
846.928	0.459
847.928	0.459
848.928	0.459
849.928	0.459
850.928	0.459
851.928	0.459
852.928	0.459
853.928	0.459
854.928	0.459
855.928	0.459
856.928	0.459
857.928	0.459
858.928	0.459
859.928	0.459
860.928	0.459
861.928	0.459
862.928	0.459
863.928	0.459
864.928	0.459
865.928	0.459
866.928	0.459
867.928	0.459
868.928	0.459
869.928	0.459
870.928	0.459
871.928	0.459
872.928	0.459
873.928	0.459
874.928	0.459
875.928	0.459
876.928	0.459
877.928	0.459
878.928	0.459
879.928	0.459
880.928	0.459
881.928	0.459
882.928	0.459
883.928	0.459
884.928	0.459
885.928	0.459
886.928	0.459
887.928	0.459
888.928	0.459
889.928	0.459
890.928	0.459
891.928	0.459
892.928	0.459
893.928	0.459
894.928	0.459
895.928	0.459
896.928	0.459
897.928	0.459
898.928	0.459
899.928	0.459
900.928	0.459
901.928	0.459
902.928	0.459
903.928	0.459
904.928	0.459
905.928	0.459
906.928	0.459
907.928	0.459
908.928	0.459
909.928	0.459
910.928	0.459
911.928	0.459
912.928	0.459
913.928	0.459
914.928	0.459
915.928	0.459
916.928	0.459
917.928	0.459
918.928	0.459
919.928	0.459
920.928	0.459
921.928	0.459
922.928	0.459
923.928	0.459
924.928	0.459
925.928	0.459
926.928	0.459
927.928	0.459
928.928	0.459
929.928	0.459
930.928	0.459
931.928	0.459
932.928	0.459
933.928	0.459
934.928	0.459
935.928	0.459
936.928	0.459
937.928	0.459
938.928	0.459
939.928	0.459
940.928	0.459
941.928	0.459
942.928	0.459
943.928	0.459
944.928	0.459
945.928	0.459
946.928	0.459
947.928	0.459
948.928	0.459
949.928	0.459
950.928	0.459
951.928	0.459
952.928	0.459
953.928	0.459
954.928	0.459
955.928	0.459
956.928	0.459
957.928	0.459
958.928	0.459
959.928	0.459
960.928	0.459
961.928	0.459
962.928	0.459
963.928	0.459
964.928	0.459
965.928	0.459
966.928	0.459
967.928	0.459
968.928	0.459
969.928	0.459
970.928	0.459
971.928	0.459
972.928	0.459
973.928	0.459
974.928	0.459
975.928	0.459
976.928	0.459
977.928	0.459
978.928	0.459
979.928	0.459
980.928	0.459
981.928	0.459
982.928	0.459
983.928	0.459
984.928	0.459
985.928	0.459
986.928	0.459
987.928	0.459
988.928	0.459
989.928	0.459
990.928	0.459
991.928	0.459
992.928	0.459
993.928	0.459
994.928	0.459
995.928	0.459
996.928	0.459
997.928	0.459
998.928	0.459
999.928	0.459
